Company,Model,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13
AUDI,2019 Audi Q8,0.002533552346915559,0.004834575054905788,5.955357686496926e-05,0.006570551173760602,0.014834491733392706,1.3637550494776076e-06,0.009335641886451706,0.006996333356891717,0.0013051441924645133,0.00024299515332624398,0.0006228289720126975,0.0004074891930347346,0.003834779025515248
AUDI,2019 Audi Q8,0.0020103621790118482,0.006285927033292524,0.0003122600990925385,0.004887076830068703,0.011689500527364931,3.054340877189666e-05,0.011217742723214455,0.005979388096172783,0.0042163607391685985,0.0008462701744126356,0.0006918829877017831,0.0006915855235031795,0.004122479665687334
AUDI,2019 Audi Q8,0.0012372400616949943,0.000735983883589488,0.0028880641833203954,0.006971052967908734,0.00019461238737956992,1.1894629161117514e-07,0.0002800601114053159,0.002624944595769423,0.0010803949237014703,0.0011610530795412698,0.0015352065828080996,0.00016708538562515006,0.0005934699849173453
AUDI,AUDI S8 (2021-Present),0.0033148378060852217,0.00026280989186073974,0.00013679794305944377,8.441931109284569e-05,8.412252670412316e-07,0.0006653337344856027,0.00048732594715877913,0.0007291095659918522,0.00020146351807452597,0.001826028379584794,0.0010942871725231984,0.0030953658873268115,3.319769511815453e-05
AUDI,AUDI R8 V10 performance RWD (2021-Present),0.001655361201314526,0.007561117652801303,0.0004793578845692565,4.46009930865377e-05,9.173917053711623e-05,9.712138858451249e-05,0.003262621732393723,0.0004827733137625994,0.0008469759762628588,0.0033199084992744715,0.002068788290198259,0.004547792234175165,0.0003638097854443934
AUDI,AUDI R8 Coupe (2018-Present),0.0021323624180694394,0.006776073410521432,0.0005983108103744703,0.00013631995891763487,0.0007083015250123799,0.0010810780869045576,0.005078526360545487,0.001997682791091475,0.0003807169964350387,0.0023535002499630157,0.002498295722507533,0.0014894778276472495,0.0010556125958562704
AUDI,AUDI R8 Coupe (2018-Present),0.0019487284890495177,0.006608460228526103,0.0005958845349603244,6.55828160105156e-05,0.0008883536812522755,0.0011216628563476155,0.0054300090398708475,0.0020416009375881896,0.0002680206795491697,0.002894987188434286,0.004091242545269063,0.0018315653380761511,0.0007209327589041074
AUDI,AUDI R8 Coupe (2018-Present),0.0020867816457572604,0.007781239602222845,0.0004123978342151113,0.00011136122110722882,7.698196688697593e-05,0.0016217955952039088,0.003799879282303209,0.00038000813110496514,0.001355206133354015,0.0024486708935540637,0.0024119202386674783,0.0030091449480693366,0.0004203531608486313
AUDI,AUDI A3 Sportback (2020-Present),0.0001635645772045525,0.00022619813233587145,0.0001143264134155381,7.373106580261159e-05,8.798081864605368e-06,5.6053776730813904e-05,0.00014751703640097393,0.0001983790624441271,4.2287706561521436e-07,4.653179102481441e-08,0.00045371873852522576,4.545423878442788e-05,8.464841913194641e-06
AUDI,AUDI A3 Sportback (2020-Present),0.0002793260874152807,7.773729584763955e-05,0.0009997174458467766,0.0004885078148973819,4.888222958331849e-07,2.1987187890731054e-06,0.0003441299184637014,0.00026181474047673816,6.69644661005102e-05,0.00041940325704144916,0.00012345462657427776,2.7399409153253233e-05,9.566690865519635e-06
AUDI,AUDI A3 Sportback (2020-Present),8.835825202018687e-05,0.0002479161673725259,0.0007980063361852296,0.0003452887517535817,3.100162662198567e-05,1.6330233071847448e-08,4.081446887288782e-05,1.685139920396011e-05,0.00036105485312220095,4.516912011947683e-05,0.0002407072444475837,2.881976457918693e-05,6.316819954613533e-07
AUDI,AUDI A3 Sportback (2020-Present),0.00015637274678136472,0.0002126411240014717,0.0001413230600740859,4.450106144643557e-05,6.918887139142503e-06,4.963712419708998e-05,0.00016685996678819374,0.00022410778241765925,2.4591387935425596e-06,9.696661294013374e-07,0.00022922725761721468,6.250575115434048e-05,4.834168489436319e-07
AUDI,AUDI A3 Sedan (2020-Present),0.0003876702264194782,2.418147382140162e-05,0.0001725531770165141,0.0006520717405842951,3.745089280168239e-05,0.00012441249498111064,3.082200129665591e-05,0.0001091464523545113,2.3769693595558746e-05,0.0002933630603748275,2.5862126998704986e-06,0.0004189089997503536,0.00027133024582025973
AUDI,AUDI A3 Sedan (2020-Present),0.00011433541656796898,0.00020145572005755881,0.00033250450032585915,0.0003149213902992963,8.75472159064348e-06,2.989468606917696e-05,5.325014879385637e-05,0.00022474839251728865,4.897958282925188e-08,1.8751038727267563e-06,0.00019673621547778615,0.0004759637286385407,0.0005935897361914297
AUDI,AUDI A3 Sedan (2020-Present),0.0002008678673672462,5.4336278933046544e-05,0.0006804396347621545,2.542077407226511e-05,2.5597328879838367e-08,8.482348705038052e-07,0.0003123608172583073,0.00047915926047852286,0.0001133801516384668,0.00035604697228199737,4.4034487713983e-09,0.00018750875939958276,0.0007028439251620579
AUDI,AUDI A3 Sedan (2020-Present),5.306920762721631e-05,0.0001971059750746116,0.0011044335417539205,0.00010008042545967298,4.9990010047764054e-05,1.103320301196334e-05,7.045640169338447e-05,3.129158119121682e-05,0.0003366273050685558,3.402621894334439e-05,8.853475778993264e-05,0.0005387650867235668,0.0006922674761871728
AUDI,AUDI A3 Sedan (2020-Present),0.00038025366404709703,1.539556820318832e-05,0.0003137535654537915,0.00040111367953533206,4.268250049939948e-05,0.00010323660830215604,3.166256219271729e-05,5.8760623551369244e-05,2.05457101044325e-05,0.0002304270010744127,0.00010138852423725656,0.0004956540958554978,0.00014130576079689997
AUDI,AUDI A3 Sedan (2020-Present),9.836868757626124e-05,0.00020950022707900916,0.00017187646359996314,0.0004800006520673741,6.076700988302034e-06,3.38183772014874e-05,0.00010757889309950545,0.00015736538620124868,1.1001017435780239e-05,4.1687781529470677e-07,4.771701417148496e-05,0.0005164052322376064,0.00037585766605983023
AUDI,AUDI S3 Sportback (2020-Present),1.6103367576515647e-05,0.0010936402979518302,0.00026042595637856386,0.0002462267304946992,0.0004194598890089254,5.994704479030052e-08,0.0007198581172620337,0.0012657830432880298,3.3349759104552724e-05,0.00015134951117890214,4.2218628430449444e-05,5.9788384389666206e-05,4.518342500887943e-08
AUDI,AUDI Q5 (2020-Present),5.8830394699891996e-05,0.0004557071870566624,1.5778193247449595e-05,5.0245513235254945e-05,8.427104020648571e-06,9.708810487636004e-07,0.00011688862187885163,0.0001960186314151619,0.0002116419015441789,8.167706681992927e-06,0.0001662153407580101,5.841359042527642e-05,1.4108374342416796e-08
AUDI,AUDI Q5 (2020-Present),0.0001416120536720992,0.00031854486741723464,5.9076495356941706e-05,0.00035955059841943096,3.3996638932252664e-05,4.829965796510078e-10,0.0004567497008935461,0.0007631682130077045,0.00013041642306648373,1.660801609791102e-05,1.065978401666322e-05,2.700254185297805e-05,2.058634075551772e-05
AUDI,AUDI Q5 (2020-Present),0.0007960826851813713,3.866737266230828e-06,0.0003628739707267712,0.00023687100293474177,0.0005186912920736865,9.567599542475691e-05,0.0001656951154496917,5.6172327925146635e-05,0.001826045716708895,3.647381803168612e-05,0.00017884004662076258,1.4476948232522966e-05,3.92751286775312e-05
AUDI,AUDI Q5 (2020-Present),0.00015981241271200645,0.0001969381945487017,0.00029836347698994906,4.7377574876118874e-05,2.0683097693165306e-05,5.9177624449776e-06,0.0007663788909004249,0.001547957502731025,9.440170123655351e-06,4.373061059973272e-06,0.0001980422691476336,7.983371750596804e-06,6.624704544663278e-06
AUDI,AUDI Q5 (2020-Present),0.0003150470284514777,4.2319261214546e-05,0.0003061109326325953,6.879957477240063e-05,5.7253770570999494e-05,1.6369735384628123e-05,0.0013568295171480934,0.0020008378708860964,7.363209156035055e-06,0.00013174513991329778,0.0003285692838210037,2.5871305240101756e-05,7.811433191336771e-07
AUDI,AUDI RS 3 Sedan (2021-Present),0.00029172634884010623,0.0018326734245483413,9.352536836546986e-05,1.966317422869409e-08,0.000499586162821615,1.363749407540572e-05,0.00029290382841822964,9.865137977949808e-06,2.8010824823680468e-05,7.50226567745287e-07,0.0007570005494785137,0.0008256083644818893,0.0009332908019449773
AUDI,AUDI S5 Cabriolet (2020-Present),0.0004905723767072276,0.0010017082863835243,4.542732386085059e-07,3.468664396959068e-05,2.396003348488442e-05,0.0001627035826102852,0.00018210994123430722,0.0002712769004089487,2.6791543922024532e-05,0.0002062516927766224,0.00251648833482385,0.00013061256608191033,0.00012404245243811168
AUDI,AUDI S3 Sedan (2020-Present),2.732627708066789e-05,0.00108363933337304,0.00041076071993033386,0.00010108669983166678,0.00020104679959451533,4.1759823676158374e-06,0.0006357102505038836,0.0009425315309803963,6.532427896040865e-05,0.00021118374160612518,0.0002733502937018116,4.7792861890031776e-05,0.0005672456256830761
AUDI,AUDI S5 Sportback (2020-Present),0.0004610454033659835,0.000671718097589612,0.00022506814660612693,1.4315859313149814e-05,9.83682398735931e-05,0.00029347022627805195,5.308266639758709e-05,0.00023882148997502476,3.026576316953853e-05,0.00015676884502519812,0.00035889889025071176,0.0002389496542672954,2.58388653841475e-06
AUDI,AUDI Q7 (2019-Present),0.0019903025257427083,0.0002854605428124292,0.0002971946076240142,0.00044944722181931553,0.0012233544784775623,0.006081178925406392,0.0009882584204418182,4.4634344631872854e-06,0.00013645417983296882,0.0002499422694104328,0.0007617608871507007,0.00016638026653952343,6.45264032423034e-05
AUDI,AUDI Q7 (2019-Present),0.001492607284823052,0.000746506690268112,8.61978238174438e-05,0.0009856845491716304,0.002427312666157757,0.005432495609158503,0.0004878627230335396,0.00012067146181604452,0.00028113887014026947,0.0007457937762568981,0.0006165697240231457,7.509050935944207e-06,4.655611902514909e-05
AUDI,AUDI Q7 (2019-Present),0.0018945250751375875,0.00043903482784908137,5.010622521686395e-05,0.0012993757991465302,0.0013707051704810673,0.005401697118628865,0.0006391028664334583,0.0001877354203206705,0.00037861907414177726,8.709412881792202e-06,0.0010211634145563745,1.979310298652566e-05,0.00015089818186433038
AUDI,AUDI RS5 Sportback (2019-Present),0.0008598944050039068,0.0011407396227651407,6.795400508701914e-06,0.00022650699255109488,0.0007908258131663581,8.088071839456627e-05,0.00015483287430451584,0.0007485075574968813,0.0001725400552787875,0.0002538996015629546,0.00034598384399029883,0.0032448196992220365,0.00018544266834974305
AUDI,2020 Audi A4 Avant,3.4887865928019366e-05,5.528058055830393e-05,0.00016944833882426757,0.0004979073425746076,0.000831138849704865,0.00219020480301743,0.00010534656536742776,0.00012829992738381055,9.528966409292507e-07,0.0004011712781828118,9.550247871788424e-05,5.0360005453405335e-08,9.3782229294445e-05
AUDI,2020 Audi A4 Avant,0.00012131265847617682,7.327303753765218e-08,0.0002819111149199151,0.0005115740163420295,0.0002701227125816465,0.0023300438995032587,1.2116593258793164e-05,7.27510864663578e-07,4.986271662732593e-06,0.00015802750521176317,0.00031663205348746507,1.4599939504362044e-05,7.123473103720112e-06
AUDI,2020 Audi A4 Avant,0.00028197356888685037,4.817841249874757e-05,0.00020239511980393705,0.0005890266089264386,2.761175393868601e-05,0.0024303796079059065,0.0003091310536516398,1.261985308384891e-05,3.0932987861030303e-06,1.0268484068319732e-05,6.187924039175649e-05,1.1400669605150453e-08,2.1006903359272608e-05
AUDI,2020 Audi A4 Avant,1.3979687585397864e-05,0.00015425058940806671,0.0009279011106105945,1.9485381625439565e-07,0.000936973910705793,0.0017843435276625294,0.0005376289895527955,0.00020886555243795126,4.1216522693014616e-05,0.00011050477608318265,6.587977870928378e-05,6.109414175138852e-05,4.8545776364661426e-05
AUDI,2020 Audi A4 Avant,5.9165276409140016e-05,4.514211489406853e-05,0.0012658408948165445,1.0953372821447715e-05,0.00041956005496366673,0.0018159299427429655,0.00019691206749723893,6.80396506675332e-05,0.00013110244507067646,1.3024182303819653e-06,0.0002774477083035998,4.629548980162168e-05,2.3388067889949113e-07
AUDI,2020 Audi A4 Avant,0.00014663796450287806,4.680418176568511e-06,0.000536676504573362,6.37917666899892e-05,0.00023601648403379812,0.0019697417724384774,1.199074306190479e-07,9.844083695312187e-05,0.0002762714854192144,1.1442423937813874e-06,2.4109026742031103e-06,7.176743207417576e-05,6.066919955470517e-05
AUDI,2020 Audi A4 Avant,0.000508362086716152,7.591650156390324e-05,0.0004210175799726051,3.843397184403796e-06,2.763366257053879e-06,0.0013483283840748414,5.312752273323693e-05,0.0003282565675102336,0.0009581713885823364,0.0011987356776506802,7.039903446436512e-05,1.0016823029543012e-05,4.1089600423519285e-07
AUDI,AUDI A5 Sportback (2019-Present),1.71997118537496e-06,4.9047841931368185e-06,0.00018871717496924903,0.0009345832083101593,0.0004187402128391227,4.7117552865752585e-05,2.487077871428721e-07,0.0005928780157171906,3.263694278410717e-05,0.0002568838891237899,2.4084364775839976e-07,0.000496633531377446,1.2915869083326987e-06
AUDI,AUDI A5 Sportback (2019-Present),1.7887245518044515e-06,1.7543887404312786e-06,0.00019878115737714184,0.0008367287819078383,0.00047020546400401724,5.418200994913358e-05,4.289532110266239e-06,0.0006451592230661641,2.830789183293662e-05,0.00024556469779252204,4.189849060701772e-05,0.0002669565855006364,1.4918785153626805e-05
AUDI,AUDI A5 Sportback (2019-Present),7.127550274252306e-06,4.5681815353888585e-05,0.0002509732885394455,0.0006469082407195287,9.951220516710061e-05,5.0488862238616716e-05,7.437437351915772e-05,0.00045221111948361863,0.00011200710550085091,3.589578062253265e-05,5.2734130974604e-05,0.0025358611209441114,5.6644446335448664e-05
AUDI,AUDI A5 Sportback (2019-Present),2.3277878940847263e-05,4.185097794614287e-05,0.00016143272585007425,0.0006790863018034982,0.00018617614095052724,9.086338875859936e-05,0.00011128512562904698,8.80158045204158e-05,2.7050663428090828e-05,2.147565605963895e-05,0.00020266347083689221,0.0034492827910336137,1.1066451782112414e-08
AUDI,AUDI A5 Sportback (2019-Present),0.00014956560433461745,0.00033565285346179476,0.00018860897632516597,0.0011247810228764675,2.4843091680540554e-06,3.363268356802335e-05,0.0006454496180323977,2.7284346705381237e-05,5.388951293294146e-05,6.237870996381555e-05,1.272805545915651e-10,2.1867320262675977e-05,2.5716999025232467e-06
AUDI,AUDI A5 Sportback (2019-Present),1.207940506396739e-05,1.7773858238610653e-05,0.0016105635411268959,4.5439226188769296e-05,2.1548767269870856e-06,6.149783841751517e-06,8.276758835911669e-05,0.003805691039846419,8.877413119896536e-06,0.0002722515739017563,0.00017601496543577852,0.000263726924589145,0.0002904669051928207
AUDI,AUDI A5 Sportback (2019-Present),1.2352211250031036e-07,6.7527254424718e-05,0.0011370512329091263,0.00011586059477636183,7.031965540646704e-05,2.3692089161690393e-06,0.0002850880073319196,0.004060651455352955,3.968607651542549e-05,7.15317702378455e-05,0.00032718092693733277,0.001193057348378012,0.0004008773211533015
AUDI,AUDI A5 Sportback (2019-Present),2.5695801418269255e-05,2.6387955073269694e-05,0.0007449304008284187,5.7419807622162025e-05,0.00011599390076310847,0.00017040142387638095,7.582965728116068e-06,0.00015292269858424646,1.8652610366163872e-05,0.00012503356314252654,0.0001186051124571147,0.003174713908075008,1.3234473601146262e-05
AUDI,AUDI A5 Sportback (2019-Present),0.0004812175362121384,0.0005421205527823219,0.0002867530146643425,6.05336159245258e-06,0.0001801043041581703,0.00040794716096343873,1.4504334663633398e-06,0.0009451684836588119,0.0012230252016518848,9.313261312668886e-06,6.1507275245934894e-06,0.00012384265727316578,3.393273147487965e-05
AUDI,AUDI A5 Sportback (2011-Present),1.0445290741166105e-06,1.0730616536735764e-07,0.00021359699915299857,0.0007947769214344229,0.0007862191582506166,5.1180734980112424e-05,0.0001049472719589257,5.0048421019419095e-05,5.159966222888739e-05,2.3357209350671368e-05,4.459458041763089e-06,8.695394293847363e-07,0.0006105535247394591
AUDI,AUDI A5 Sportback (2011-Present),3.3009920072029396e-08,5.2657972641246425e-06,0.00013536113626811937,0.0006906502774967629,0.0009499656813593521,6.937428685724605e-05,0.00017780513202650134,8.800211018703811e-08,4.8696476059139554e-05,3.310465135007276e-05,0.00019576868487102767,0.00027231488897590933,0.0008033176709626423
AUDI,AUDI A5 Sportback (2011-Present),1.4014589618771303e-05,9.762230554871795e-06,0.00021069636360314815,0.000654780719898046,0.0004691951352474,5.521455519864128e-05,2.1550057631581218e-05,4.721982931888524e-05,4.1253338577558296e-05,0.00016262003804478763,6.351334110549173e-05,0.0002803406058791589,0.0004980400026466194
AUDI,AUDI A5 Sportback (2011-Present),9.176015452787754e-05,0.00017097658746732697,0.0003654379574589936,0.0007178486191980127,7.079333356590386e-05,3.612473333159406e-05,1.0925976196326812e-05,0.00043445757822771605,3.463166942936892e-07,0.00010148013786210492,0.00011637423858861294,0.00015789405893059814,0.00020817740067329585
AUDI,AUDI A5 Sportback (2011-Present),7.361388071735586e-05,0.00010606321802015297,0.0002854398690525828,0.000574869860063743,0.00012166517645013561,5.3701540497593784e-05,4.050906026336892e-08,0.0002059232376283183,1.2040682228201212e-08,0.00011437437945983787,4.138615020740801e-07,6.154374304240646e-05,0.0002709086323315593
AUDI,AUDI A5 Sportback (2011-Present),0.00011628582615360946,0.00017196969810362965,0.00019466669682963124,0.0008913256164097402,6.980427812649586e-05,3.6782406013216836e-05,0.00010971017754480743,0.0003743470503939278,2.731432127242391e-05,3.874555668017382e-05,1.2665398653741288e-05,8.663713880531332e-06,0.000367826953004102
AUDI,AUDI A5 Sportback (2011-Present),0.0001256690031964101,0.00016223398767946308,0.0001972519063032136,0.0008343569344099282,7.696964249906647e-05,4.112091724348241e-05,0.00013993969903464734,0.000387703546391534,4.521591622516575e-05,2.440786421976949e-05,0.00011750884552473203,2.743269558221204e-06,0.0005571541026902235
AUDI,AUDI A5 Sportback (2011-Present),0.00035668817571370744,0.0003770421505333036,1.9829969194733403e-05,0.00044603987832740263,3.335456505691143e-06,0.00020533725724566223,2.2893110650452945e-05,1.5610346376823218e-05,6.797032462020814e-05,0.0012105943155231152,0.00025971065187562983,8.485593243579136e-08,0.0004547031505520134
AUDI,AUDI A5 Sportback (2011-Present),1.6356345411709305e-06,5.727713890504019e-06,0.0007352231572702844,5.830168038904806e-05,0.0007654071274176317,0.00015095373407082868,0.0004229652054040046,1.9625503669520644e-05,7.942845316902566e-05,4.743999775675444e-06,0.0001742949181375323,0.0001665853038842255,0.0006366773887723456
AUDI,AUDI A5 Sportback (2011-Present),4.274732175689782e-07,1.788199136111015e-05,0.0006141822311132866,5.989900887967599e-05,0.0009015534971014871,0.00016986131221416123,0.0003986083538863585,2.495988322349823e-07,0.00019526277705711836,1.6862191906572638e-07,0.00039742685703259885,0.0007362742961645127,0.00069701165332654
AUDI,AUDI A5 Sportback (2011-Present),9.27088583485997e-07,1.4460451513771501e-05,0.0005974760662016005,5.2184865661698635e-05,0.0008424021868298767,0.00016703332494268354,0.00043124925672448263,1.2540891666015415e-07,8.916142203701545e-05,3.5533352700236777e-06,0.00046457684482199867,0.0007598991845970096,0.000719033621558973
AUDI,AUDI A5 Sportback (2011-Present),4.7427155562185385e-05,2.7504906386453064e-05,0.0010010690080227167,2.8480743578297007e-05,0.00021099621977102584,0.00013626000326410738,6.533597888482603e-05,0.0001246595012505725,0.00025252188741444197,0.0002356893845030101,3.253389494637852e-05,6.317992294415559e-05,0.00034968104025448265
AUDI,AUDI A5 Sportback (2011-Present),7.172466442833324e-05,4.608801930368502e-05,0.0007621756276137632,0.00010724160761935845,0.00018360445175273128,0.0001183137890307996,1.9674945597802843e-06,0.00015696465491407536,0.0004151115830191268,0.00016254777609745792,0.00013487742822552122,6.1509090300898945e-06,0.0005621086404021754
AUDI,AUDI A5 Sportback (2011-Present),7.792526048171404e-05,4.0723395393483806e-05,0.0006242085346954857,0.000129445634566424,0.00019813632012723157,0.00012255702791748592,5.366830194059697e-07,0.00011532919277228326,0.0004944798838992556,0.0001333270404073336,0.00037310975633644876,8.65705344906808e-05,0.0007143351484901611
AUDI,AUDI A5 Sportback (2011-Present),2.3191530676860156e-07,1.2224129944891739e-05,0.0010164139763043517,1.4112214373041264e-05,0.0008309365271950912,0.00016863168167444417,0.0004983657835921538,4.092824981598677e-05,0.00013403046392355313,1.1048541169477685e-08,0.00010977109732104917,0.00011553714929398135,0.0005788213504218762
AUDI,AUDI A5 Sportback (2011-Present),1.8226377295183158e-05,1.643529914268634e-06,0.001056595634356199,3.537985433632133e-06,0.00039401344610400787,0.00017390385625559504,0.00026971875001357,1.680173291569696e-05,0.00040754060413665885,0.0002443895972044679,2.213144819812738e-05,0.00016720297851621326,0.0003329413585350072
AUDI,AUDI A5 Sportback (2011-Present),0.00030884951878553323,0.00023350880410181904,0.00018815031370965062,4.797059405726551e-05,1.5752986112869202e-05,0.0003515634472425427,0.00013128910631107302,7.696883283699289e-05,0.0015166116501828335,0.00045821874132411693,0.00010576594130205056,0.00015008519359202533,0.00024078402992119683
