Company,Model,U1,U2,U3,U4
AUDI,AUDI Q5 (2020-Present),0.5793024491620389,-0.0983017163581238,-0.043856956949923746,0.11550589865881503
AUDI,AUDI Q5 (2020-Present),0.5942712337321044,-0.10488584383477267,-0.0369854301976258,0.1064562628813901
AUDI,AUDI RS 3 Sedan (2021-Present),0.2688750447432476,0.15279261436343272,0.6142847404683494,-0.7050945122368799
AUDI,AUDI S5 Cabriolet (2020-Present),1.000840157237618,-0.18578890829536537,0.13223073489277565,-0.793316860593378
AUDI,AUDI S3 Sedan (2020-Present),0.03854996109599711,0.08274125297214768,0.3387005502658601,-0.7141739323770926
AUDI,AUDI S5 Sportback (2020-Present),0.6219919710268981,-0.08053335780079432,-0.3831331103186706,-0.3588427564795668
AUDI,AUDI Q7 (2019-Present),1.8718093461571765,0.5397019294946165,1.2822557141657227,1.4405936397253654
AUDI,AUDI Q7 (2019-Present),1.976590838147636,0.49361303715807414,1.3303564014318088,1.3772461892833907
AUDI,AUDI Q7 (2019-Present),1.976590838147636,0.49361303715807414,1.3303564014318088,1.3772461892833907
AUDI,AUDI RS5 Sportback (2019-Present),0.47281551432300706,0.10692576654805741,-0.3511439724312325,-0.1825101324605829
AUDI,2020 Audi A4 Avant,0.13309392355245253,0.611569363209983,0.4565275195525915,1.010928238991293
AUDI,2020 Audi A4 Avant,0.16303149269258382,0.5984011082566852,0.47027057305718745,0.992828967436443
AUDI,2020 Audi A4 Avant,0.40389284441091267,0.49245651158697124,0.580839685344164,0.8472121008360595
AUDI,2020 Audi A4 Avant,0.237875415542912,0.5654804708734408,0.5046282068186774,0.9475807885493182
AUDI,2020 Audi A4 Avant,0.25284420011297765,0.5588963433967918,0.5114997335709753,0.9385311527718933
AUDI,2020 Audi A4 Avant,0.5086743364013722,0.44636761925042895,0.6289403726102498,0.7838646503940847
AUDI,2020 Audi A4 Avant,0.8230188123727505,0.30810094224080214,0.7732424344085073,0.5938222990681603
AUDI,AUDI A5 Sportback (2019-Present),-0.33949613402826156,0.35454429276673505,-0.8280518295709122,0.21017485007746345
AUDI,AUDI A5 Sportback (2019-Present),-0.23471464203780215,0.3084554004301928,-0.7799511423048263,0.1468273996354887
AUDI,AUDI A5 Sportback (2019-Present),-0.2197458574677365,0.3018712729535439,-0.7730796155525284,0.1377777638580637
AUDI,AUDI A5 Sportback (2019-Present),-0.010182873486817616,0.20969348828045936,-0.6768782410203568,0.011082862974114172
AUDI,AUDI A5 Sportback (2019-Present),0.01975469565331365,0.19652523332716157,-0.6631351875157608,-0.007016408580735758
AUDI,AUDI A5 Sportback (2019-Present),-0.2047770728976709,0.295287145476895,-0.7662080888002304,0.12872812808063874
AUDI,AUDI A5 Sportback (2019-Present),-0.17483950375753962,0.28211889052359723,-0.7524650352956345,0.11062885652578881
AUDI,AUDI A5 Sportback (2019-Present),0.0796298339335762,0.17018872342056598,-0.6356490805065689,-0.043214951690435634
AUDI,AUDI A5 Sportback (2019-Present),0.5450229542028897,-0.03451778539888152,-0.42200706693512274,-0.3245763549521937
AUDI,AUDI A5 Sportback (2011-Present),-0.042054655041204286,0.18381080550450232,-0.5234853578130103,0.11701935438468934
AUDI,AUDI A5 Sportback (2011-Present),0.06272683694925517,0.13772191316796004,-0.4753846705469245,0.053671903942714566
AUDI,AUDI A5 Sportback (2011-Present),0.06272683694925517,0.13772191316796004,-0.4753846705469245,0.053671903942714566
AUDI,AUDI A5 Sportback (2011-Present),-0.012117085901073013,0.17064255055120453,-0.5097423043084144,0.0989200828298394
AUDI,AUDI A5 Sportback (2011-Present),0.07769562151932083,0.13113778569131115,-0.46851314379462655,0.04462226816528958
AUDI,AUDI A5 Sportback (2011-Present),0.19880669667712458,0.07786620883478827,-0.41291624552603384,-0.028597512215694225
AUDI,AUDI A5 Sportback (2011-Present),0.3335257578077153,0.018609061544948208,-0.35107250475535207,-0.11004423421251894
AUDI,AUDI A5 Sportback (2011-Present),0.632901449209028,-0.11307348798802971,-0.21364196970939256,-0.2910369497610183
AUDI,AUDI A5 Sportback (2011-Present),0.22874426581725588,0.06469795388149047,-0.39917319202143786,-0.04669678377054418
AUDI,AUDI A5 Sportback (2011-Present),0.3035881886675841,0.03177731649824599,-0.364815558259948,-0.09194496265766902
AUDI,AUDI A5 Sportback (2011-Present),0.3035881886675841,0.03177731649824599,-0.364815558259948,-0.09194496265766902
AUDI,AUDI A5 Sportback (2011-Present),0.3035881886675841,0.03177731649824599,-0.364815558259948,-0.09194496265766902
AUDI,AUDI A5 Sportback (2011-Present),0.43830724979817476,-0.027479830791594054,-0.30297181748926627,-0.1733916846544937
AUDI,AUDI A5 Sportback (2011-Present),0.5430887417886342,-0.07356872312813631,-0.2548711302231804,-0.23673913509646846
AUDI,AUDI A5 Sportback (2011-Present),0.22874426581725588,0.06469795388149047,-0.39917319202143786,-0.04669678377054418
AUDI,AUDI A5 Sportback (2011-Present),0.2437130503873215,0.05811382640484158,-0.3923016652691399,-0.05574641954796914
AUDI,AUDI A5 Sportback (2011-Present),0.6927765874892906,-0.13940999789462533,-0.18615586270020062,-0.3272354928707182
AUDI,AUDI A5 Sportback (2011-Present),0.7376829411994876,-0.15916238032457203,-0.16554128244330668,-0.3543844002029931
AUDI,AUDI SQ7 (2019-Present),2.668834830828069,0.1695447907960736,1.6389430144611294,0.9857040045910507
AUDI,2019 Audi A6 allroad quattro,0.1534268207306869,0.4258198778351366,-0.9424858904775694,0.4179660764883379
AUDI,2019 Audi A6 allroad quattro,1.0529146935319038,0.03017367219287111,-0.529569601089482,-0.12583476431874427
AUDI,2020 Audi A4 8W,-0.34590718268964776,0.8222614424627477,0.23663866347905635,1.300516583868892
AUDI,2020 Audi A4 8W,-0.30100082897945096,0.8025090600328011,0.2572532437359502,1.273367676536617
AUDI,2020 Audi A4 8W,0.10315635441232127,0.6247376181632809,0.44278446604799554,1.0290275105461428
AUDI,2020 Audi A4 8W,0.1181251389823869,0.618153490686632,0.44965599280029356,1.019977874768718
AUDI,2020 Audi A4 8W,0.38892405984084705,0.4990406390636201,0.573968158591866,0.8562617366134844
AUDI,2020 Audi A4 8W,0.7032685358122254,0.3607739620539933,0.7182702203901234,0.6662193852875601
AUDI,2020 Audi A4 8W,0.47873676726124087,0.4595358742037267,0.6151973191056539,0.8019639219489346
AUDI,2020 Audi A4 8W,-0.04653149128833506,0.6905788929297698,0.3740691985250158,1.1195238683203925
AUDI,2020 Audi A4 8W,-0.0016251375781381845,0.6708265104998231,0.39468377878190974,1.0923749609881177
AUDI,2020 Audi A4 8W,0.26781298468304326,0.552312215920143,0.5183712603232733,0.9294815169944682
AUDI,AUDI S6 Sedan (2019-Present),1.2899582891395585,0.4586297901140307,0.8301198966443264,1.0476648478301405
AUDI,2023 Audi RS7 Sportback,1.439295592520863,0.12517720962728132,-0.09414430545349994,-0.17817006032875557
AUDI,2023 Audi RS7 Sportback,1.439295592520863,0.12517720962728132,-0.09414430545349994,-0.17817006032875557
AUDI,AUDI RS4 Avant (B9) (2019-Present),0.7068728730549425,0.003973955095001911,-0.24369828139530053,-0.3240135282530461
AUDI,AUDI A6 Avant (C8) (2018-Present),0.71080215445785,0.6917342944389762,0.6003438869824964,1.4052047136484624
AUDI,AUDI A6 Avant (C8) (2018-Present),0.546145524187128,0.764159696682114,0.5247570927072187,1.504750707200137
AUDI,AUDI A6 Avant (C8) (2018-Present),0.5611143087571937,0.7575755692054651,0.5316286194595167,1.495701071422712
AUDI,AUDI A6 Avant (C8) (2018-Present),0.7407397235979813,0.6785660394856784,0.6140869404870924,1.3871054420936124
AUDI,AUDI A6 Avant (C8) (2018-Present),0.5611143087571937,0.7575755692054651,0.5316286194595167,1.495701071422712
AUDI,AUDI A6 Avant (C8) (2018-Present),1.1013513518768352,0.5199484230027732,0.7796282667924527,1.169091489273829
AUDI,AUDI A6 Avant (C8) (2018-Present),1.1013513518768352,0.5199484230027732,0.7796282667924527,1.169091489273829
AUDI,AUDI A6 (2018-Present),0.5162079550469967,0.7773279516354118,0.5110140392026228,1.522849978754987
AUDI,AUDI A6 (2018-Present),0.6518226413413396,0.1671766409908716,-0.7413340887584496,0.022640084053574663
AUDI,AUDI A6 (2018-Present),0.3665201093463404,0.8431692264019007,0.442298771679643,1.6133463365292366
AUDI,AUDI A6 (2018-Present),0.546145524187128,0.764159696682114,0.5247570927072187,1.504750707200137
AUDI,AUDI A6 (2018-Present),0.3665201093463404,0.8431692264019007,0.442298771679643,1.6133463365292366
AUDI,AUDI A6 (2018-Present),0.9053963538687033,0.6061406372425405,0.6896737347623701,1.2875594485419377
AUDI,AUDI A6 (2018-Present),0.9053963538687033,0.6061406372425405,0.6896737347623701,1.2875594485419377
AUDI,AUDI Q3 (2018-Present),-0.04390875272585088,-0.001527720320929688,0.24665029286032042,-0.010748243558564193
AUDI,AUDI Q3 (2018-Present),0.060872739264608566,-0.047616612657471954,0.29475098012640627,-0.07409569400053896
AUDI,AUDI Q3 (2018-Present),0.43645315211352814,-0.21281835661702606,0.4671638331840645,-0.3011592825977472
AUDI,AUDI Q3 (2018-Present),0.43645315211352814,-0.21281835661702606,0.4671638331840645,-0.3011592825977472
AUDI,AUDI Q3 (2018-Present),0.22689016813260926,-0.12064057194394152,0.37096245865189287,-0.1744643817137977
AUDI,AUDI Q3 (2018-Present),0.43645315211352814,-0.21281835661702606,0.4671638331840645,-0.3011592825977472
AUDI,AUDI Q3 (2018-Present),0.09081030840473985,-0.06078486761076975,0.3084940336310022,-0.0921949655553889
AUDI,AUDI Q3 (2018-Present),-0.05887753729591652,0.005056407155719209,0.23977876610802246,-0.0016986077811392225
AUDI,2020 Audi A1 citycarver,-1.0000137168992167,-0.06758006406702917,1.247222516879215,1.4374732772994228
AUDI,2020 Audi A1 citycarver,-0.9700761477590856,-0.0807483190203269,1.260965570383811,1.419374005744573
AUDI,2020 Audi A1 citycarver,-0.8802634403386917,-0.1202530838802203,1.3021947308975987,1.365076191080023
AUDI,2020 Audi A1 citycarver,-0.7741211497509537,-0.16694053326009425,1.3509201024138935,1.3009060464764644
AUDI,AUDI A1 Sportback (2018-Present),-1.0695449048153447,-0.06739676423045288,1.22415569025513,1.5101758995859245
AUDI,AUDI A1 Sportback (2018-Present),-1.0096697665350822,-0.09373327413704845,1.251641797264322,1.4739773564762246
AUDI,AUDI A1 Sportback (2018-Present),-0.8899194899745569,-0.14640629395023966,1.3066140112827058,1.401580270256825
AUDI,AUDI R8 Spyder (2018-Present),0.7996195304078131,0.05654457619034524,1.9372111454463643,0.5232729212576472
AUDI,AUDI RS 3 Sportback (2021-Present),0.3176590793835845,-0.23347130871993543,0.7429028993649082,-0.36659155566693197
AUDI,AUDI A7 Sportback (2017-Present),0.6758392090732076,0.7914216793105192,0.5951315239909759,1.4157906633828907
AUDI,AUDI A7 Sportback (2017-Present),0.5111825788024856,0.8638470815536571,0.5195447297156982,1.5153366569345654
AUDI,AUDI A7 Sportback (2017-Present),0.6620708251432421,0.2782560071231134,-0.6510986092042881,0.08647364802170902
AUDI,AUDI A7 Sportback (2017-Present),0.5261513633725513,0.8572629540770083,0.5264162564679962,1.5062870211571404
AUDI,AUDI A7 Sportback (2017-Present),0.858025823151374,0.19206379288334605,-0.5611440771742054,-0.03199431124639962
AUDI,AUDI A7 Sportback (2017-Present),0.858025823151374,0.19206379288334605,-0.5611440771742054,-0.03199431124639962
AUDI,AUDI A8 (2017-Present),1.100517136411729,0.4578978919993782,-0.7239212125406049,-0.015936282683099826
AUDI,AUDI A8 (2017-Present),2.0762097306605525,0.028732491930536612,-0.2760226051408188,-0.6058079965388908
AUDI,AUDI A8 L (2017-Present),1.1909408054226858,0.34981217860370123,-1.4221195633308616,0.36626254406966424
AUDI,AUDI A8 L (2017-Present),1.3569582342906865,0.2767882193172317,-1.345908084805375,0.26589385635640556
AUDI,AUDI A8 L (2017-Present),2.121727045961312,-0.059600839035193545,-0.9948355361879695,-0.19646026245385168
AUDI,AUDI A5 (2016-Present),-0.3365154973072213,0.3369149589518506,-0.4477134795031307,0.0741044339854961
AUDI,AUDI A5 (2016-Present),-0.24670278988682748,0.29741019409195724,-0.40648431898934284,0.019806619320946302
AUDI,AUDI A5 (2016-Present),-0.1718588670364993,0.26448955670871277,-0.37212668522785297,-0.025441559566178537
AUDI,AUDI A5 (2016-Present),-0.0072022367657773095,0.1920641544655749,-0.2965398909525752,-0.12498755311785319
AUDI,AUDI A5 (2016-Present),-0.1269525133263024,0.24473717427876607,-0.351512104970959,-0.052590466898453446
AUDI,AUDI A5 (2016-Present),-0.03713980590590858,0.2052324094188727,-0.3102829444571712,-0.10688828156300324
AUDI,AUDI A5 (2016-Present),0.18875276124235468,0.10587194022580752,-0.20658535892249263,-0.24345551238596186
AUDI,AUDI A5 (2016-Present),-0.03713980590590858,0.2052324094188727,-0.3102829444571712,-0.10688828156300324
AUDI,AUDI A5 (2016-Present),0.09757925522468217,0.1459752621290326,-0.2484392036864894,-0.18833500355982796
AUDI,AUDI A5 (2016-Present),0.30850303780287974,0.05319892041261636,-0.15161314490410882,-0.3158525986053616
AUDI,AUDI A3 Cabriolet (2016-Present),-0.40162773408434815,0.12194646129574911,0.22437627726334464,-0.5879282270230075
AUDI,AUDI A3 Cabriolet (2016-Present),-0.34175259580408557,0.0956099513891535,0.2518623842725366,-0.6241267701327075
AUDI,AUDI A3 Cabriolet (2016-Present),-0.34175259580408557,0.0956099513891535,0.2518623842725366,-0.6241267701327075
AUDI,AUDI A3 Cabriolet (2016-Present),-0.281877457523823,0.0692734414825579,0.2793484912817285,-0.6603253132424074
AUDI,AUDI A3 Cabriolet (2016-Present),0.19848444731555603,-0.14201719481353847,0.4998620316054726,-0.9507363522815904
AUDI,AUDI A3 Cabriolet (2016-Present),-0.027408119832707228,-0.042656725620473304,0.39616444607079404,-0.8141691214586317
AUDI,AUDI A3 Cabriolet (2016-Present),-0.08728325811296977,-0.01632021571387772,0.36867833906160213,-0.7779705783489319
AUDI,AUDI A3 Cabriolet (2016-Present),0.31823472387608115,-0.19469021462672964,0.5548342456238564,-1.02313343850099
AUDI,AUDI A3 Cabriolet (2016-Present),0.1522172950080804,-0.12166625534026006,0.47862276709836976,-0.9227647507877313
AUDI,AUDI A5 Cabriolet (2012-Present),0.38015891254187606,-0.037976482643503263,0.02340287820711058,-0.26778914590818764
AUDI,AUDI A5 Cabriolet (2012-Present),0.48494040453233556,-0.08406537498004556,0.07150356547319642,-0.33113659635016246
AUDI,AUDI A5 Cabriolet (2012-Present),0.41009648168200735,-0.05114473759680107,0.03714593171170655,-0.2858884174630376
AUDI,AUDI A5 Cabriolet (2012-Present),0.4999091891024011,-0.09064950245669441,0.07837509222549437,-0.34018623212758736
AUDI,AUDI A5 Cabriolet (2012-Present),0.7244409576533858,-0.1894114146064279,0.18144799350996405,-0.47593076878896196
AUDI,AUDI A5 Cabriolet (2012-Present),1.070083801362174,-0.3414449036126842,0.34011779306302636,-0.6848950858313203
AUDI,AUDI A5 Cabriolet (2012-Present),0.48494040453233556,-0.08406537498004556,0.07150356547319642,-0.33113659635016246
AUDI,AUDI A5 Cabriolet (2012-Present),0.48494040453233556,-0.08406537498004556,0.07150356547319642,-0.33113659635016246
AUDI,AUDI A5 Cabriolet (2012-Present),0.6795346039431889,-0.1696590321764812,0.1608334132530701,-0.448781861456687
AUDI,AUDI A5 Cabriolet (2012-Present),0.6495970348030576,-0.1564907772231834,0.14709035974847418,-0.4306825899018371
AUDI,AUDI A5 Cabriolet (2012-Present),0.6495970348030576,-0.1564907772231834,0.14709035974847418,-0.4306825899018371
AUDI,AUDI A5 Cabriolet (2012-Present),0.754378526793517,-0.20257966955972567,0.19519104701455997,-0.49403004034381187
AUDI,AUDI A5 Cabriolet (2012-Present),0.8455520328111895,-0.24268299146295078,0.23704489177855673,-0.5491505491699458
AUDI,AUDI A5 Cabriolet (2012-Present),0.5597843273826637,-0.11698601236329002,0.1058611992346863,-0.3763847752372873
AUDI,AUDI A5 Cabriolet (2012-Present),1.2197716470628304,-0.4072861783791732,0.4088330605860061,-0.77539144360557
AUDI,AUDI A5 Cabriolet (2012-Present),0.7992848805037139,-0.22233205198967237,0.21580562727145391,-0.5211789476760867
AUDI,AUDI A5 Cabriolet (2012-Present),1.0551150167921084,-0.33486077613603527,0.33324626631072835,-0.6758454500538953
AUDI,AUDI Q5 Sportback (2020-Present),0.576114808201519,-0.07865931383012405,-0.05063144123236623,0.09903323261918981
AUDI,AUDI Q5 Sportback (2020-Present),0.7856777921824379,-0.17083709850320863,0.04556993329980546,-0.027661668264759777
AUDI,AUDI Q5 Sportback (2020-Present),1.176226989601423,-0.3426229699394116,0.2248543131097617,-0.263774892639393
AUDI,AUDI Q5 Sportback (2020-Present),0.6210211619117159,-0.09841169626007075,-0.030016860975472293,0.0718843252869149
AUDI,AUDI Q5 Sportback (2020-Present),0.6359899464817814,-0.10499582373671962,-0.023145334223174347,0.06283468950948996
AUDI,AUDI Q3 Sportback (2019-Present),0.23287970735910146,-0.13058431226216258,0.25851895483466597,-0.32769816910431465
AUDI,AUDI Q3 Sportback (2019-Present),0.06686227849110078,-0.057560352975692994,0.18230747630917934,-0.22732948139105594
AUDI,AUDI Q3 Sportback (2019-Present),0.4125051221998891,-0.2095938419819493,0.3409772758622417,-0.43629379843341426
BENTLEY,BENTLEY Bentayga (2020-Present),2.494863452821083,-0.1260682076501262,0.27447617530948426,-0.42477343810686863
BENTLEY,BENTLEY Bentayga Speed (2020-Present),2.7636677391607773,-0.20174301488113025,0.385479948109526,-0.6302165736675656
BENTLEY,BENTLEY Continental GTC (2018-Present),2.779948366677071,-0.02836040221760859,2.4296008647547525,0.42613712284993427
BENTLEY,BENTLEY Mulsanne (2016-Present),3.1406301962887486,-0.30924299548532963,-1.5381652305311422,-0.7953181912823796
BENTLEY,BENTLEY Mulsanne (2016-Present),3.3723077079753447,0.8790826012841036,0.05288202408739321,0.2524500485836239
BENTLEY,BENTLEY Mulsanne (2016-Present),3.1406301962887486,-0.30924299548532963,-1.5381652305311422,-0.7953181912823796
BMW,2024 BMW X5,2.365738601707712,-0.45341130897690246,0.4797267050066926,0.027924588767241125
BMW,2024 BMW X5,1.8255015585880707,-0.21578416277421053,0.23172705767375668,0.354534170916124
BMW,2024 BMW X5,1.9901581888587923,-0.28820956501734823,0.3073138519490342,0.25498817736444956
BMW,2019 BMW X5,2.386020121211978,-0.49273277400021925,0.49788903889639524,0.046329396389193346
BMW,2019 BMW X5,2.386020121211978,-0.49273277400021925,0.49788903889639524,0.046329396389193346
BMW,2019 BMW X5,1.8906894318025333,-0.2748580102274741,0.2705039718203533,0.3457900712058012
BMW,2019 BMW X5,1.8906894318025333,-0.2748580102274741,0.2705039718203533,0.3457900712058012
BMW,2019 BMW X5,1.905658216372599,-0.28144213770412296,0.27737549857265126,0.33674043542837623
BMW,2019 BMW X5,1.9355957855127304,-0.2946103926574207,0.2911185520772472,0.31864116387352637
BMW,2024 BMW X6,2.2653004244189177,-0.3484318690236728,0.41591593021809525,0.02731351663303759
BMW,2024 BMW X6,1.8148760887196702,-0.15030948768087438,0.20914544339894725,0.2996252841173705
BMW,2024 BMW X6,1.979532718990392,-0.22273488992401205,0.2847322376742248,0.20007929056569607
BMW,2020 BMW X6,2.2609571097172525,-0.4073224166403601,0.43162601774060677,0.09127203920921595
BMW,2020 BMW X6,2.2609571097172525,-0.4073224166403601,0.43162601774060677,0.09127203920921595
BMW,2020 BMW X6,2.3358010325675806,-0.44024305402360464,0.46598365150209664,0.04602386032209111
BMW,2020 BMW X6,1.8853766968683332,-0.2421206726808061,0.2592131646829486,0.3183356278064241
BMW,2020 BMW X6,1.9003454814383989,-0.24870480015745502,0.26608469143524655,0.30928599202899915
BMW,2024 BMW X6 M Competition,2.4501381351596128,-0.4151808980785328,0.6119846609611382,0.02823071754376716
BMW,2020 BMW X6 M,2.2287940075691486,-0.3360613884568009,0.5156862439591118,0.18044792024476827
BMW,2020 BMW X6 M,2.2287940075691486,-0.3360613884568009,0.5156862439591118,0.18044792024476827
BMW,2024 BMW X5 M Competition,2.5349300574392637,-0.46498860305869044,0.6210316532586572,-0.055264006765473446
BMW,2020 BMW X5 M,2.2697421231254427,-0.372664178516345,0.5063768174272176,0.12959299194767754
BMW,2020 BMW X5 M,2.2697421231254427,-0.372664178516345,0.5063768174272176,0.12959299194767754
BMW,2024 BMW X2,0.24571858480278896,-0.0034576997733426875,0.2443781618968717,-0.417327215420817
BMW,2019,0.7836440325036669,-0.685425056849135,0.6209602357279009,-0.5376334600460423
BMW,BMW X7 (2022-Present),2.7115011900765955,-0.45527730371447817,-0.19840872894794157,-0.009542673670030437
BMW,BMW X7 (2022-Present),2.4856086229283325,-0.3559168345214131,-0.30210631448262004,0.12702455715292807
BMW,BMW M8 Coupe (2022-Present),0.9485862673861307,0.22270917723274508,0.04077620380502694,-0.4392179988512951
BMW,BMW 7 Series (2022-Present),1.3764865746281516,0.23382897673883787,-1.8147088501485427,0.5861299803597162
BMW,BMW 7 Series (2022-Present),1.6459246968893333,0.11531468215915767,-1.691021368607179,0.42323653636606673
BMW,BMW 3-Series Touring (2022-Present),-0.03768979297871624,0.0004456014126203428,-0.8913163858302844,0.16615783704086967
BMW,BMW 3-Series Touring (2022-Present),-0.007752223838584961,-0.012722653540677451,-0.8775733323256885,0.14805856548601973
BMW,BMW 3-Series Touring (2022-Present),0.03715412987161194,-0.032475035970624136,-0.8569587520687946,0.12090965815374483
BMW,BMW 3-Series Touring (2022-Present),0.21814034330967827,-0.1120831227337426,-0.7738757467910099,0.011491334663061119
BMW,BMW 3-Series Touring (2022-Present),0.12832763588928447,-0.07257835787384924,-0.8151049073047978,0.06578914932761092
BMW,BMW 3-Series Touring (2022-Present),0.1432964204593501,-0.07916248535049814,-0.8082333805524998,0.05673951355018596
BMW,BMW 3-Series Touring (2022-Present),0.33789061987020336,-0.16475614254693377,-0.7189035327726261,-0.0609057515563386
BMW,BMW 3-Series Touring (2022-Present),0.5474536038511223,-0.25693392722001834,-0.6227021582404544,-0.1876006524402882
BMW,BMW 3-Series Touring (2022-Present),0.7121102341218444,-0.3293593294631562,-0.5471153639651767,-0.2871466459919629
